ticker,date,open,high,low,close
BTC,0.2127039627039627,98.89,100.73,96.0,97.1
BTC,0.2128982128982129,97.1,100.0,96.18,98.5
BTC,0.2130924630924631,98.5,98.8,86.2,90.07
BTC,0.21328671328671328,90.07,95.2,87.6,92.0
BTC,0.2134809634809635,92.0,93.1,89.27,89.82
BTC,0.21367521367521367,89.82,92.0,88.0,92.0
BTC,0.21386946386946387,92.0,92.0,89.8,91.6
BTC,0.21406371406371405,91.6,97.13,91.6,95.56
BTC,0.21425796425796426,95.56,95.99,92.3,95.09
BTC,0.21445221445221446,95.09,97.48,93.57,96.95
BTC,0.21464646464646464,96.95,97.48,96.0,96.02
BTC,0.21484071484071485,96.02,97.0,93.0,94.4
BTC,0.21503496503496503,94.4,100.58,94.0,98.78
BTC,0.21522921522921523,98.78,102.85,98.45,101.48
BTC,0.2154234654234654,101.48,107.99,100.47,107.96
BTC,0.21561771561771562,107.96,111.65,103.55,106.21
BTC,0.21581196581196582,106.21,108.0,103.0,104.0
BTC,0.216006216006216,104.0,108.0,101.21,104.5
BTC,0.2162004662004662,104.5,105.89,102.0,104.95
BTC,0.21639471639471639,104.95,106.0,103.5,105.12
BTC,0.2165889665889666,105.12,107.77,105.0,106.72
BTC,0.21678321678321677,106.72,107.5,105.11,106.56
BTC,0.21697746697746698,106.56,106.96,105.22,105.99
BTC,0.21717171717171718,105.99,106.65,100.96,103.05
BTC,0.21736596736596736,103.05,105.79,101.94,102.8
BTC,0.21756021756021757,102.8,103.9,102.38,103.0
BTC,0.21775446775446775,103.0,105.19,102.7,105.0
BTC,0.21794871794871795,105.0,108.12,103.5,106.81
BTC,0.21814296814296813,106.81,109.64,104.5,109.6
BTC,0.21833721833721834,109.6,115.0,108.0,112.56
BTC,0.21853146853146854,112.56,113.32,108.78,109.99
BTC,0.21872571872571872,109.99,112.3,108.21,108.99
BTC,0.21891996891996893,108.99,114.0,108.23,112.75
BTC,0.2191142191142191,112.75,114.69,112.0,113.38
BTC,0.2193084693084693,113.38,123.75,111.77,118.5
BTC,0.2195027195027195,118.5,123.01,116.82,121.2
BTC,0.2196969696969697,121.2,125.0,119.68,123.3
BTC,0.2198912198912199,123.3,124.49,120.54,122.0
BTC,0.22008547008547008,122.0,122.0,118.44,118.51
BTC,0.2202797202797203,118.51,121.39,118.02,119.6
BTC,0.22047397047397047,119.6,122.99,119.14,122.11
BTC,0.22066822066822067,122.11,122.97,119.92,120.07
BTC,0.22086247086247085,120.07,133.0,120.0,131.29
BTC,0.22105672105672106,131.29,131.72,128.02,128.76
BTC,0.22125097125097126,128.76,131.2,128.18,129.3
BTC,0.22144522144522144,129.3,142.76,128.56,138.03
BTC,0.22163947163947165,138.03,148.7,135.89,141.0
BTC,0.22183372183372183,141.0,147.29,141.0,146.01
BTC,0.22202797202797203,146.01,148.5,142.11,144.0
BTC,0.2222222222222222,144.0,148.91,142.2,144.0
BTC,0.22241647241647242,144.0,145.8,130.09,132.51
BTC,0.22261072261072262,132.51,137.97,127.24,130.2
BTC,0.2228049728049728,130.2,134.0,121.9,121.9
BTC,0.222999222999223,121.9,131.02,121.25,128.99
BTC,0.22319347319347319,128.99,129.87,124.06,126.32
BTC,0.2233877233877234,126.32,137.48,124.0,133.1
BTC,0.22358197358197357,133.1,136.02,131.38,132.62
BTC,0.22377622377622378,132.62,145.9,127.5,142.1
BTC,0.22397047397047398,142.1,145.52,137.51,139.35
BTC,0.22416472416472416,139.35,145.6,137.82,140.66
BTC,0.22435897435897437,140.66,142.0,136.5,136.71
BTC,0.22455322455322455,136.71,141.0,135.04,138.3
BTC,0.22474747474747475,138.3,142.23,137.9,139.42
BTC,0.22494172494172493,139.42,141.37,138.0,139.15
BTC,0.22513597513597514,139.15,142.0,139.01,140.41
BTC,0.22533022533022534,140.41,141.2,131.14,135.05
BTC,0.22552447552447552,135.05,137.28,131.0,133.81
BTC,0.22571872571872573,133.81,135.99,132.0,134.38
BTC,0.2259129759129759,134.38,135.0,131.0,134.0
BTC,0.2261072261072261,134.0,135.0,132.0,133.4
BTC,0.2263014763014763,133.4,136.59,132.5,134.78
BTC,0.2264957264957265,134.78,138.0,134.7,135.0
BTC,0.2266899766899767,135.0,139.0,134.71,137.1
BTC,0.22688422688422688,137.1,142.66,134.83,138.93
BTC,0.2270784770784771,138.93,143.0,138.02,142.5
BTC,0.22727272727272727,142.5,145.81,141.36,143.88
BTC,0.22746697746697747,143.88,145.81,138.12,141.9
BTC,0.22766122766122765,141.9,144.44,139.41,140.3
BTC,0.22785547785547786,140.3,141.93,109.7,123.0
BTC,0.22804972804972806,123.0,132.0,120.1,130.99
BTC,0.22824397824397824,130.99,139.8,128.5,136.82
BTC,0.22843822843822845,136.82,138.0,135.3,136.7
BTC,0.22863247863247863,136.7,138.0,134.1,137.8
BTC,0.22882672882672883,137.8,139.0,135.12,135.8
BTC,0.229020979020979,135.8,137.78,135.65,136.49
BTC,0.22921522921522922,136.49,142.1,135.8,139.5
BTC,0.22940947940947942,139.5,141.69,138.51,140.41
BTC,0.2296037296037296,140.41,141.85,138.87,140.1
BTC,0.2297979797979798,140.1,143.05,139.39,142.89
BTC,0.22999222999222999,142.89,147.65,141.5,147.53
BTC,0.2301864801864802,147.53,153.69,146.03,151.37
BTC,0.23038073038073037,151.37,158.1,150.62,158.09
BTC,0.23057498057498058,158.09,162.99,144.2,152.82
BTC,0.23076923076923078,152.82,159.94,150.75,157.59
BTC,0.23096348096348096,157.59,168.29,156.49,168.28
BTC,0.23115773115773117,168.28,195.8,167.08,183.15
BTC,0.23135198135198135,183.15,186.1,177.24,186.1
BTC,0.23153813778813778,186.1,197.37,183.18,192.78
BTC,0.231732387982388,192.78,205.5,192.78,202.99
BTC,0.23192663817663817,202.99,227.98,200.7,227.97
BTC,0.23212088837088837,227.97,233.38,175.3,206.98
BTC,0.23231513856513855,206.98,208.97,176.6,197.88
BTC,0.23250938875938876,197.88,198.41,186.99,188.56
BTC,0.23270363895363896,188.56,207.81,188.56,206.91
BTC,0.23289788914788914,206.91,209.79,200.42,206.9
BTC,0.23309213934213935,206.9,216.5,204.2,216.0
BTC,0.23328638953638953,216.0,216.49,203.99,208.0
BTC,0.23348063973063973,208.0,214.99,205.43,211.17
BTC,0.2336748899248899,211.17,214.95,209.71,213.43
BTC,0.23386914011914012,213.43,214.86,211.0,211.69
BTC,0.23406339031339032,211.69,226.95,211.69,224.0
BTC,0.2342576405076405,224.0,238.98,221.95,238.16
BTC,0.2344518907018907,238.16,258.87,229.0,251.3
BTC,0.2346461408961409,251.3,272.52,251.3,264.1
BTC,0.2348403910903911,264.1,324.21,263.6,309.65
BTC,0.23503464128464127,309.65,358.0,308.01,355.0
BTC,0.23522889147889148,355.0,394.99,339.99,367.79
BTC,0.23542314167314168,367.79,372.52,289.96,336.32
BTC,0.23561739186739186,336.32,375.99,321.41,362.98
BTC,0.23581164206164207,362.98,391.79,358.97,380.04
BTC,0.23600589225589225,380.04,444.97,372.17,434.85
BTC,0.23620014245014245,434.85,447.49,402.54,433.4
BTC,0.23639439264439263,433.4,457.92,412.97,433.92
BTC,0.23658864283864284,433.92,476.94,427.98,461.96
BTC,0.23678289303289304,461.96,536.75,456.98,528.3
BTC,0.23697714322714322,528.3,787.93,521.98,785.43
BTC,0.23717139342139343,785.43,900.92,502.61,645.69
BTC,0.2373656436156436,645.69,649.99,453.29,637.97
BTC,0.2375598938098938,637.97,784.32,595.19,764.91
BTC,0.237754144004144,764.91,821.99,682.28,802.0
BTC,0.2379483941983942,802.0,890.03,799.54,832.5
BTC,0.2381426443926444,832.5,854.99,745.21,795.01
BTC,0.23833689458689458,795.01,849.99,758.95,829.99
BTC,0.2385311447811448,829.99,974.96,825.08,969.96
BTC,0.23872539497539497,969.96,1094.78,914.27,1079.89
BTC,0.23891964516964517,1079.89,1224.48,1032.06,1101.38
BTC,0.23911389536389535,1101.38,1241.92,1049.96,1206.93
BTC,0.23930814555814556,1206.93,1232.94,1150.16,1205.66
BTC,0.23950239575239576,1205.66,1216.84,840.27,1004.39
BTC,0.23969664594664594,1004.39,1117.73,974.97,1096.56
BTC,0.23989089614089615,1096.56,1185.63,1064.91,1154.86
BTC,0.24008514633514633,1154.86,1239.7,1131.35,1237.55
BTC,0.24027939652939653,1237.55,1239.86,869.99,1106.35
BTC,0.2404736467236467,1106.35,1118.93,800.07,845.02
BTC,0.24066789691789692,845.02,895.96,576.03,697.02
BTC,0.24086214711214712,697.02,828.96,653.03,803.96
BTC,0.2410563973063973,803.96,980.03,787.73,918.95
BTC,0.2412506475006475,918.95,1067.7,911.96,1033.72
BTC,0.2414448976948977,1033.72,1056.76,856.06,919.93
BTC,0.2416391478891479,919.93,940.98,839.51,899.98
BTC,0.24183339808339807,899.98,989.89,882.11,936.77
BTC,0.24202764827764828,936.77,947.93,875.11,908.94
BTC,0.24222189847189848,908.94,927.9,837.98,919.88
BTC,0.24241614866614866,919.88,924.94,714.03,759.92
BTC,0.24261039886039887,759.92,779.96,678.88,714.97
BTC,0.24280464905464905,714.97,716.99,454.86,540.98
BTC,0.24299889924889925,540.98,745.96,522.44,731.95
BTC,0.24319314944314943,731.95,774.39,621.25,649.96
BTC,0.24338739963739964,649.96,690.0,610.0,640.48
BTC,0.24358164983164984,640.48,699.91,614.95,639.49
BTC,0.24377590002590002,639.49,724.92,631.01,713.24
BTC,0.24397015022015023,713.24,729.94,665.98,702.75
BTC,0.2441644004144004,702.75,709.95,673.93,707.25
BTC,0.2443586506086506,707.25,829.63,707.21,801.98
BTC,0.2445529008029008,801.98,836.83,767.87,803.05
BTC,0.244747150997151,803.05,805.97,715.6,761.99
BTC,0.2449414011914012,761.99,803.95,734.98,784.96
BTC,0.24513565138565138,784.96,818.83,780.96,804.83
BTC,0.2453299015799016,804.83,813.94,776.96,805.94
BTC,0.24552415177415177,805.94,829.93,770.97,815.94
BTC,0.24571840196840197,815.94,886.21,810.47,856.91
BTC,0.24591265216265215,856.91,888.23,839.44,884.26
BTC,0.24610690235690236,884.26,932.16,848.32,924.69
BTC,0.24630115255115256,924.69,1029.86,911.36,1014.74
BTC,0.24649540274540274,1014.74,1093.44,964.74,1012.65
BTC,0.24668965293965295,1012.65,1043.98,879.85,879.9
BTC,0.24688390313390313,879.9,966.9,858.9,938.84
BTC,0.24707815332815333,938.84,964.64,866.55,936.95
BTC,0.2472724035224035,936.95,964.84,905.88,957.76
BTC,0.24746665371665372,957.76,1010.84,935.0,1005.32
BTC,0.24766090391090392,1005.32,1022.67,922.07,939.79
BTC,0.2478551541051541,939.79,949.24,879.94,922.91
BTC,0.2480494042994043,922.91,942.47,904.19,919.28
BTC,0.2482436544936545,919.28,973.09,915.06,941.22
BTC,0.2484379046879047,941.22,955.53,910.5,913.49
BTC,0.24863215488215487,913.49,929.75,867.22,894.16
BTC,0.24882640507640508,894.16,924.74,884.74,905.72
BTC,0.24902065527065528,905.72,958.07,901.88,954.8
BTC,0.24921490546490546,954.8,980.54,925.96,955.95
BTC,0.24940915565915567,955.95,974.25,943.18,962.21
BTC,0.24960340585340585,962.21,973.94,934.95,950.95
BTC,0.24979765604765605,950.95,958.06,936.27,944.16
BTC,0.24999190624190623,944.16,949.52,902.89,916.55
BTC,0.25018615643615644,916.55,978.41,915.86,961.05
BTC,0.2503804066304066,961.05,1038.06,950.66,1007.0
BTC,0.25057465682465685,1007.0,1021.45,937.23,943.54
BTC,0.25076890701890703,943.54,972.61,911.65,932.68
BTC,0.2509631572131572,932.68,950.56,918.86,925.67
BTC,0.2511574074074074,925.67,953.24,909.46,941.39
BTC,0.2513516576016576,941.39,954.71,924.59,938.85
BTC,0.2515459077959078,938.85,969.19,927.8,940.42
BTC,0.251740157990158,940.42,959.38,934.41,953.31
BTC,0.2519344081844082,953.31,959.58,931.67,931.71
BTC,0.2521286583786584,931.71,949.1,900.76,926.64
BTC,0.25232290857290857,926.64,939.75,890.05,904.52
BTC,0.25251715876715874,904.52,908.77,800.93,828.87
BTC,0.252711408961409,828.87,833.07,651.73,695.65
BTC,0.25290565915565916,695.65,719.26,632.08,648.78
BTC,0.25309990934990934,648.78,694.12,622.53,659.57
BTC,0.25329415954415957,659.57,700.04,500.04,582.63
BTC,0.25348840973840975,582.63,609.71,550.22,578.96
BTC,0.2536826599326599,578.96,585.12,511.9,531.13
BTC,0.2538769101269101,531.13,549.2,451.33,451.44
BTC,0.25407116032116034,451.44,500.03,302.18,427.68
BTC,0.2542654105154105,427.68,447.94,310.08,371.07
BTC,0.2544677544677545,371.07,540.03,220.37,299.8
BTC,0.25466200466200467,299.8,411.21,263.36,272.28
BTC,0.25485625485625485,272.28,370.12,248.31,293.95
BTC,0.255050505050505,293.95,308.63,257.24,261.53
BTC,0.25524475524475526,261.53,271.61,109.22,111.92
BTC,0.25543900543900544,111.92,160.15,91.66,111.56
BTC,0.2556332556332556,111.56,290.59,96.72,255.59
BTC,0.25582750582750585,255.59,349.15,220.31,310.17
BTC,0.25602175602175603,310.17,316.88,131.85,174.0
BTC,0.2562160062160062,174.0,174.64,102.33,135.78
BTC,0.2564102564102564,135.78,650.0,135.78,593.14
BTC,0.2566045066045066,593.14,629.9,580.5,596.49
BTC,0.2567987567987568,596.49,599.0,570.0,573.94
BTC,0.256993006993007,573.94,573.94,262.77,557.39
BTC,0.2571872571872572,557.39,562.93,541.54,544.56
BTC,0.2573815073815074,544.56,695.44,544.56,662.18
BTC,0.25757575757575757,662.18,686.22,645.16,661.85
BTC,0.25777000777000775,661.85,665.97,636.77,658.3
BTC,0.257964257964258,658.3,661.83,636.22,648.26
BTC,0.25815850815850816,648.26,655.2,600.31,616.73
BTC,0.25835275835275834,616.73,625.68,588.58,609.21
BTC,0.25854700854700857,609.21,637.6,598.51,627.05
BTC,0.25874125874125875,627.05,633.68,594.7,612.97
BTC,0.25893550893550893,612.97,619.7,599.92,608.69
BTC,0.2591297591297591,608.69,640.79,608.2,619.43
BTC,0.25932400932400934,619.43,636.13,616.06,625.04
BTC,0.2595182595182595,625.04,631.23,610.61,614.03
BTC,0.2597125097125097,614.03,628.83,609.18,624.03
BTC,0.25990675990675993,624.03,627.28,613.17,619.14
BTC,0.2601010101010101,619.14,622.49,602.74,606.38
BTC,0.2602952602952603,606.38,611.72,585.66,598.93
BTC,0.26048951048951047,598.93,607.08,590.14,594.96
BTC,0.2606837606837607,594.96,598.41,560.35,565.99
BTC,0.2608780108780109,565.99,587.42,540.22,549.6
BTC,0.26107226107226106,549.6,569.96,537.16,564.34
BTC,0.2612665112665113,564.34,564.34,538.63,551.16
BTC,0.26146076146076147,551.16,572.52,531.27,567.56
BTC,0.26165501165501165,567.56,569.66,550.43,562.89
BTC,0.2618492618492618,562.89,575.42,546.26,562.45
BTC,0.26204351204351206,562.45,567.75,460.45,460.45
BTC,0.26223776223776224,460.45,514.95,453.75,482.61
BTC,0.2624320124320124,482.61,494.28,473.78,477.11
BTC,0.26262626262626265,477.11,479.04,424.03,446.92
BTC,0.26282051282051283,446.92,473.43,422.49,444.66
BTC,0.263014763014763,444.66,487.35,438.03,463.45
BTC,0.2632090132090132,463.45,480.27,409.25,424.37
BTC,0.2634032634032634,424.37,448.74,386.67,436.31
BTC,0.2635975135975136,436.31,456.46,415.51,444.36
BTC,0.2637917637917638,444.36,461.17,439.37,456.63
BTC,0.263986013986014,456.63,472.38,446.3,455.69
BTC,0.2641802641802642,455.69,485.06,447.98,462.38
BTC,0.26437451437451437,462.38,480.69,457.57,466.56
BTC,0.26456876456876455,466.56,479.66,451.07,457.34
BTC,0.2647630147630148,457.34,463.45,384.63,384.63
BTC,0.26495726495726496,384.63,450.4,355.71,435.14
BTC,0.26515151515151514,435.14,469.83,428.02,437.65
BTC,0.26534576534576537,437.65,454.15,409.85,427.6
BTC,0.26554001554001555,427.6,497.83,420.08,478.38
BTC,0.26573426573426573,478.38,526.63,466.43,526.43
BTC,0.2659285159285159,526.43,549.05,496.08,536.95
BTC,0.26612276612276614,536.95,537.03,486.89,502.0
BTC,0.2663170163170163,502.0,512.15,472.0,485.52
BTC,0.2665112665112665,485.52,516.89,473.16,506.02
BTC,0.26670551670551673,506.02,522.22,488.69,498.51
BTC,0.2668997668997669,498.51,524.67,490.66,495.16
BTC,0.2670940170940171,495.16,520.51,483.39,487.91
BTC,0.26728826728826727,487.91,509.96,482.25,487.3
BTC,0.2674825174825175,487.3,507.33,477.22,500.29
BTC,0.2676767676767677,500.29,502.49,438.33,464.49
BTC,0.26787101787101786,464.49,468.68,448.57,457.87
BTC,0.2680652680652681,457.87,461.4,437.39,443.18
BTC,0.26825951825951827,443.18,451.12,420.78,441.92
BTC,0.26845376845376845,441.92,453.78,430.71,446.12
BTC,0.2686480186480186,446.12,452.64,430.89,445.63
BTC,0.26884226884226886,445.63,464.49,444.51,460.13
BTC,0.26903651903651904,460.13,463.38,442.0,453.67
BTC,0.2692307692307692,453.67,454.2,429.09,438.65
BTC,0.26942501942501945,438.65,446.61,428.79,436.05
BTC,0.26961926961926963,436.05,443.86,426.37,430.87
BTC,0.2698135198135198,430.87,434.95,420.23,432.19
BTC,0.27000777000777,432.19,458.78,423.55,446.55
BTC,0.2702020202020202,446.55,455.5,439.5,441.11
BTC,0.2703962703962704,441.11,455.78,438.5,445.45
BTC,0.2705905205905206,445.45,459.46,441.43,451.9
BTC,0.2707847707847708,451.9,455.4,429.02,433.23
BTC,0.270979020979021,433.23,441.07,430.19,438.21
BTC,0.27117327117327117,438.21,442.27,432.74,433.92
BTC,0.27136752136752135,433.92,444.28,433.88,442.63
BTC,0.2715617715617716,442.63,450.03,441.47,448.1
BTC,0.27175602175602176,448.1,455.15,441.86,453.63
BTC,0.27195027195027194,453.63,455.94,452.23,452.79
BTC,0.27214452214452217,452.79,454.0,449.04,450.14
BTC,0.27233877233877235,450.14,451.69,441.2,443.9
BTC,0.27253302253302253,443.9,486.23,437.25,484.57
BTC,0.2727272727272727,484.57,495.21,481.73,488.84
BTC,0.27292152292152294,488.84,519.25,485.55,515.36
BTC,0.2731157731157731,515.36,540.88,515.18,518.09
BTC,0.2733100233100233,518.09,526.65,510.42,520.46
BTC,0.27350427350427353,520.46,575.19,520.46,570.44
BTC,0.2736985236985237,570.44,586.41,564.65,582.01
BTC,0.2738927738927739,582.01,586.22,555.28,570.1
BTC,0.27408702408702407,570.1,581.81,562.56,570.84
BTC,0.2742812742812743,570.84,573.83,557.7,564.42
BTC,0.2744755244755245,564.42,613.26,564.02,612.35
BTC,0.27466977466977466,612.35,629.04,604.73,627.91
BTC,0.2748640248640249,627.91,674.98,621.95,649.79
BTC,0.27505827505827507,649.79,662.63,625.46,655.49
BTC,0.27525252525252525,655.49,676.47,631.42,669.43
BTC,0.2754467754467754,669.43,669.78,602.1,638.93
BTC,0.27564102564102566,638.93,665.39,635.59,660.18
BTC,0.27583527583527584,660.18,663.84,647.12,650.41
BTC,0.276029526029526,650.41,659.77,641.02,651.67
BTC,0.2762237762237762,651.67,658.88,648.67,651.05
BTC,0.27641802641802643,651.05,652.12,639.08,644.35
BTC,0.2766122766122766,644.35,661.44,641.68,655.62
BTC,0.2768065268065268,655.62,663.04,642.28,642.95
BTC,0.277000777000777,642.95,643.8,591.12,597.13
BTC,0.2771950271950272,597.13,619.14,594.87,610.35
BTC,0.2773892773892774,610.35,613.77,563.68,583.42
BTC,0.27758352758352756,583.42,587.83,560.85,582.29
BTC,0.2777777777777778,582.29,606.14,580.45,599.08
BTC,0.27797202797202797,599.08,608.43,594.86,605.09
BTC,0.27816627816627815,605.09,614.4,603.61,606.21
BTC,0.2783605283605284,606.21,612.58,598.67,600.17
BTC,0.27855477855477856,600.17,602.05,587.1,590.75
BTC,0.27874902874902874,590.75,599.21,584.82,597.04
BTC,0.2789432789432789,597.04,610.08,591.99,603.62
BTC,0.27913752913752915,603.62,604.65,582.86,591.17
BTC,0.27933177933177933,591.17,595.65,585.41,588.77
BTC,0.2795260295260295,588.77,589.56,566.88,568.45
BTC,0.27972027972027974,568.45,582.71,565.85,582.7
BTC,0.2799145299145299,582.7,603.94,580.14,602.23
BTC,0.2801087801087801,602.23,608.76,593.97,597.56
BTC,0.2803030303030303,597.56,604.28,593.19,601.06
BTC,0.2804972804972805,601.06,637.28,596.55,635.14
BTC,0.2806915306915307,635.14,652.54,634.09,643.19
BTC,0.28088578088578087,643.19,652.1,604.58,645.72
BTC,0.2810800310800311,645.72,646.4,633.58,638.03
BTC,0.2812742812742813,638.03,642.22,623.04,623.96
BTC,0.28146853146853146,623.96,627.8,619.69,622.96
BTC,0.28166278166278164,622.96,629.44,622.65,626.65
BTC,0.28185703185703187,626.65,627.93,607.32,613.6
BTC,0.28205128205128205,613.6,619.65,609.35,615.32
BTC,0.2822455322455322,615.32,623.82,610.53,623.0
BTC,0.28243978243978246,623.0,624.95,611.66,618.39
BTC,0.28263403263403264,618.39,633.62,616.11,632.9
BTC,0.2828282828282828,632.9,638.59,625.9,635.9
BTC,0.283022533022533,635.9,638.64,627.54,628.03
BTC,0.28321678321678323,628.03,628.99,616.06,618.32
BTC,0.2834110334110334,618.32,624.42,617.3,619.6
BTC,0.2836052836052836,619.6,622.36,614.15,614.8
BTC,0.2837995337995338,614.8,632.55,610.01,626.58
BTC,0.283993783993784,626.58,630.15,617.92,627.47
BTC,0.2841880341880342,627.47,634.14,625.14,627.04
BTC,0.28438228438228436,627.04,627.93,619.96,620.98
BTC,0.2845765345765346,620.98,625.93,615.02,625.13
BTC,0.28477078477078477,625.13,628.81,620.0,622.53
BTC,0.28496503496503495,622.53,624.99,621.0,621.69
BTC,0.2851592851592852,621.69,621.96,599.38,601.87
BTC,0.28535353535353536,601.87,609.06,597.4,600.5
BTC,0.28554778554778554,600.5,602.98,593.25,596.0
BTC,0.2857420357420357,596.0,601.49,593.69,595.03
BTC,0.28593628593628595,595.03,597.49,578.14,587.93
BTC,0.28613053613053613,587.93,591.28,579.53,585.77
BTC,0.2863247863247863,585.77,586.13,564.18,564.64
BTC,0.28651903651903654,564.64,593.73,564.01,589.52
BTC,0.2867132867132867,589.52,603.99,586.43,598.78
BTC,0.2869075369075369,598.78,598.91,587.42,591.72
BTC,0.2871017871017871,591.72,592.06,580.62,588.94
BTC,0.2872960372960373,588.94,595.09,586.49,592.77
BTC,0.2874902874902875,592.77,594.25,585.44,588.76
BTC,0.28768453768453767,588.76,593.79,587.2,589.77
BTC,0.2878787878787879,589.77,595.08,587.92,592.8
BTC,0.2880730380730381,592.8,608.2,592.08,595.85
BTC,0.28826728826728826,595.85,595.85,587.41,589.52
BTC,0.28846153846153844,589.52,596.64,588.06,592.06
BTC,0.28865578865578867,592.06,593.62,571.72,575.89
BTC,0.28885003885003885,575.89,578.29,561.98,567.66
BTC,0.289044289044289,567.66,573.51,523.15,542.1
BTC,0.28923853923853926,542.1,544.94,495.94,504.8
BTC,0.28943278943278944,504.8,515.24,483.21,496.45
BTC,0.2896270396270396,496.45,524.25,483.24,522.01
BTC,0.2898212898212898,522.01,524.71,478.22,485.5
BTC,0.29001554001554003,485.5,493.26,449.95,462.18
BTC,0.2902097902097902,462.18,487.05,455.8,485.12
BTC,0.2904040404040404,485.12,521.84,468.51,516.78
BTC,0.2905982905982906,516.78,537.17,511.36,517.94
BTC,0.2907925407925408,517.94,524.44,500.57,516.1
BTC,0.290986790986791,516.1,516.82,493.98,497.68
BTC,0.29118104118104116,497.68,514.82,496.81,509.71
BTC,0.2913752913752914,509.71,511.33,499.71,502.93
BTC,0.29156954156954157,502.93,516.04,501.81,512.56
BTC,0.29176379176379175,512.56,527.37,512.56,515.23
BTC,0.291958041958042,515.23,521.59,503.34,510.75
BTC,0.29215229215229216,510.75,515.18,506.69,512.56
BTC,0.29234654234654234,512.56,512.91,503.12,505.96
BTC,0.2925407925407925,505.96,508.34,478.31,481.78
BTC,0.29273504273504275,481.78,487.47,471.78,477.19
BTC,0.29292929292929293,477.19,486.99,470.54,478.94
BTC,0.2931235431235431,478.94,487.29,476.82,480.04
BTC,0.29331779331779334,480.04,498.47,476.26,490.99
BTC,0.2935120435120435,490.99,495.02,483.07,483.65
BTC,0.2937062937062937,483.65,491.38,480.79,484.47
BTC,0.2939005439005439,484.47,490.72,478.49,485.75
BTC,0.2940947940947941,485.75,487.02,469.5,475.69
BTC,0.2942890442890443,475.69,478.6,467.52,474.9
BTC,0.29448329448329447,474.9,491.04,471.57,479.7
BTC,0.2946775446775447,479.7,488.92,474.57,478.49
BTC,0.2948717948717949,478.49,479.71,471.14,477.73
BTC,0.29506604506604506,477.73,480.64,474.64,478.17
BTC,0.29526029526029524,478.17,480.33,471.96,477.74
BTC,0.29545454545454547,477.74,479.28,473.7,477.71
BTC,0.29564879564879565,477.71,478.81,463.95,466.75
BTC,0.2958430458430458,466.75,469.39,458.27,461.09
BTC,0.29603729603729606,461.09,462.26,408.77,424.26
BTC,0.29623154623154624,424.26,429.17,386.1,397.67
BTC,0.2964257964257964,397.67,427.69,387.5,411.53
BTC,0.2966200466200466,411.53,415.07,394.52,401.62
BTC,0.29681429681429683,401.62,410.75,398.6,404.09
BTC,0.297008547008547,404.09,445.51,394.75,436.86
BTC,0.2972027972027972,436.86,439.19,422.1,423.77
BTC,0.2973970473970474,423.77,427.55,409.56,412.29
BTC,0.2975912975912976,412.29,416.42,399.7,404.46
BTC,0.2977855477855478,404.46,407.07,394.69,399.02
BTC,0.29797979797979796,399.02,402.27,374.12,379.08
BTC,0.2981740481740482,379.08,389.26,372.63,376.77
BTC,0.29836829836829837,376.77,395.18,374.73,388.17
BTC,0.29856254856254855,388.17,395.13,381.11,382.84
BTC,0.2987567987567988,382.84,385.59,371.2,375.14
BTC,0.29895104895104896,375.14,378.22,362.81,363.45
BTC,0.29914529914529914,363.45,369.88,327.1,335.32
BTC,0.2993395493395493,335.32,344.25,294.92,322.86
BTC,0.29953379953379955,322.86,347.94,303.05,331.55
BTC,0.29972804972804973,331.55,345.51,321.74,331.65
BTC,0.2999222999222999,331.65,351.64,325.43,350.87
BTC,0.30011655011655014,350.87,384.61,347.57,360.91
BTC,0.3003108003108003,360.91,378.13,353.32,361.71
BTC,0.3005050505050505,361.71,370.15,350.49,361.22
BTC,0.3006993006993007,361.22,374.57,352.25,373.17
BTC,0.3008935508935509,373.17,391.22,366.04,387.32
BTC,0.3010878010878011,387.32,407.74,385.72,397.1
BTC,0.30128205128205127,397.1,397.87,388.23,393.17
BTC,0.3014763014763015,393.17,398.84,371.56,379.77
BTC,0.3016705516705517,379.77,384.76,372.42,380.48
BTC,0.30186480186480186,380.48,395.71,373.58,390.88
BTC,0.30205905205905204,390.88,394.49,383.92,387.28
BTC,0.3022452084952085,387.28,387.77,378.42,380.39
BTC,0.3024394586894587,380.39,388.24,377.42,382.35
BTC,0.3026337088837089,382.35,383.69,376.97,378.93
BTC,0.30282795907795906,378.93,381.08,353.48,355.78
BTC,0.3030222092722093,355.78,360.87,351.41,355.1
BTC,0.3032164594664595,355.1,356.57,341.53,346.72
BTC,0.30341070966070965,346.72,356.8,344.19,348.67
BTC,0.30360495985495983,348.67,356.35,344.93,350.09
BTC,0.30379921004921007,350.09,355.72,348.27,351.06
BTC,0.30399346024346025,351.06,352.83,334.72,335.12
BTC,0.3041877104377104,335.12,350.38,333.44,344.86
BTC,0.30438196063196066,344.86,347.97,336.08,337.87
BTC,0.30457621082621084,337.87,339.0,320.74,325.43
BTC,0.304770461020461,325.43,329.76,319.81,322.55
BTC,0.3049647112147112,322.55,332.85,321.67,324.24
BTC,0.3051589614089614,324.24,328.75,320.11,327.96
BTC,0.3053532116032116,327.96,341.98,326.52,338.01
BTC,0.3055474617974618,338.01,351.14,335.74,347.67
BTC,0.305741711991712,347.67,351.61,340.18,341.87
BTC,0.3059359621859622,341.87,346.29,339.8,343.54
